date,geography_modeled,scenario_name,cases_median,cases_lower,cases_upper,cases_new_median,cases_new_lower,cases_new_upper,deaths_median,deaths_lower,deaths_upper,deaths_det_median,deaths_det_lower,deaths_det_upper,hosp_bed_median,hosp_bed_lower,hosp_bed_upper,icu_median,icu_lower,icu_upper,vent_median,vent_lower,vent_upper,recovered_median,recovered_lower,recovered_upper,rt_median,rt_lower,rt_upper
2020-09-16,covidregion_6,mitigation_back_to_July,1261,101.75,8465.15,137,11,845.6,1,0,10,1,0,9,28,1,195.6,8,0,52.1,4.62,0,33.066,10042,1320.8,62471.8,0.999345991852645,0.953468468762625,1.04537020620352
2020-09-17,covidregion_6,mitigation_back_to_July,1297,106.25,8598.15,136,8.95,843.4,1,0,9,1,0,8,29,1.95,201.2,8,0,56.15,4.62,0,33.759,10168,1333.9,63364.55,0.997323283042888,0.951292131214793,1.04377860304814
2020-09-18,covidregion_6,mitigation_back_to_July,1302,99.65,8640.7,133,8.95,841.2,1,0,9,1,0,8,28,2,199.1,8,0,58,4.62,0,36.993,10293,1344,64128.1,1.00170486530946,0.957341174582031,1.04813864220427
2020-09-19,covidregion_6,mitigation_back_to_July,1329,94.9,8757.25,136,9.95,845.400000000001,1,0,9,1,0,8,29,2,203.2,8,0,59.05,4.62,0,36.366,10419,1353.7,64983.5,1.00184633141189,0.95663612701204,1.04813617994309
2020-09-20,covidregion_6,mitigation_back_to_July,1340,94.95,8794.1,129,9,826.450000000001,1,0,8,1,0,8,30,2,205.6,8,0,60.05,5.28,0,35.706,10573,1364.5,65905.15,1.00355640469059,0.957732632428054,1.04979124881022
2020-09-21,covidregion_6,mitigation_back_to_July,1342,93.9,8781.7,136,9,849.15,1,0,9,1,0,9,31,1,204.55,8,0,60.1,5.28,0,35.673,10750,1376.25,66765.45,1.0042151158912,0.957746234477947,1.05045525753701
2020-09-22,covidregion_6,mitigation_back_to_July,1354,92.9,8813.15000000001,135,7,813.45,1,0,9,1,0,9,30,2,210.15,8,0,60,4.62,0,35.673,10943,1391.7,67655.45,1.00964425364211,0.964480130237988,1.05575977938986
2020-09-23,covidregion_6,mitigation_back_to_July,1354,92.95,8917.70000000001,138,9,846.350000000001,1,0,9,1,0,8,30,2,211.1,9,0,59.05,5.28,0,36.993,11110,1407.5,68542.25,1.01065869970203,0.965736445012052,1.05711979225426
2020-09-24,covidregion_6,mitigation_back_to_July,1358,92,9013.75000000001,127,9.95,826.400000000001,1,0,10,1,0,8.05000000000001,30,2,214.2,9,0,63,5.28,0,37.653,11214,1422.15,69474.25,1.02025394761949,0.974618394353956,1.06742519838634
2020-09-25,covidregion_6,mitigation_back_to_July,1351,96.9,9044.20000000001,133,8.95,811.35,1,0,10,1,0,10,30,2,219.15,9,0,60,5.28,0,35.706,11291,1430.35,70410.3,1.04005978530825,0.993798160146196,1.08789887650584
2020-09-26,covidregion_6,mitigation_back_to_July,1342,98.45,9107.40000000001,127,9.95,833.35,1,0,10,1,0,8,31,2,215,9,0,59.2000000000001,5.28,0,34.452,11445,1450.7,71334.35,1.07071459496368,1.02252041860759,1.11985366967324
2020-09-27,covidregion_6,mitigation_back_to_July,1353,94.6,9142.8,137,7.95,803.400000000001,1,0,9.05000000000001,1,0,8.05000000000001,31,1,216.55,9,0,60,5.28,0,34.32,11583,1462.3,72264.9,1.11380029084149,1.05941260072097,1.16566592899086
2020-09-28,covidregion_6,mitigation_back_to_July,1361,94.85,9260.9,133,10,833.65,1,0,10,1,0,10,30,1,224.15,9,0,59,5.28,0,35.013,11672,1475.15,73190.5,1.15707321708202,1.08742687114612,1.21405389525628
2020-09-29,covidregion_6,mitigation_back_to_July,1373,97.8,9348,131,8.95,837.000000000001,1,0,10,1,0,9.05000000000001,30,1,219.1,9,0,62,5.28,0,37.62,11749,1492.5,74107,1.21223512954234,1.12159667401332,1.2771374189542
2020-09-30,covidregion_6,mitigation_back_to_July,1381,91.85,9433.6,136,8,831.650000000001,1,0,9,1,0,9,30,1,211.4,9,0,66,5.28,0,40.326,11874,1509.3,75027,1.25646716973901,1.14167839255011,1.3385967527715
2020-10-01,covidregion_6,mitigation_back_to_July,1387,92.9,9505.6,130,6,831.45,1,0,10,1,0,9,30,1,214.05,9,0,63.1,5.28,0,38.313,11953,1518.2,75914,1.29903396748421,1.16067155007809,1.40637624232801
2020-10-02,covidregion_6,mitigation_back_to_July,1401,95.8,9525.4,135,8.95,845.1,1,0,10,1,0,9,31,2,218.1,9,0,64.05,5.28,0,36.4980000000001,12025,1527.15,76777.2,1.33149607517153,1.17273834087076,1.46941878447625
2020-10-03,covidregion_6,mitigation_back_to_July,1389,92.9,9451.75,133,9,832.4,1,0,10,1,0,9.05000000000001,31,2,219,10,0,63.1,5.28,0,39.666,12093,1544.7,77725.65,1.36465664722774,1.19136973181056,1.530942953979
2020-10-04,covidregion_6,mitigation_back_to_July,1406,94.95,9377.5,138,9.95,819.300000000001,1,0,10,1,0,8.10000000000002,30,2,222.2,10,0,64.15,5.28,0,40.92,12158,1553.3,78627.25,1.38821370979851,1.20211152307462,1.58039237087189
2020-10-05,covidregion_6,mitigation_back_to_July,1413,96.85,9403.15,135,8.95,837,1,0,9,1,0,9,31,2,220,10,0,63.05,5.94,0,38.94,12316,1563.9,79559.15,1.41190221153592,1.21410908693871,1.62313135448067
2020-10-06,covidregion_6,mitigation_back_to_July,1422,95,9418.35000000001,138,8.95,829.050000000001,1,0,11.05,1,0,9.05000000000001,30,2,217.05,10,0,68,5.28,0,40.953,12525,1584.85,80513.3,1.43090584088028,1.21882735056838,1.66100630217062
2020-10-07,covidregion_6,mitigation_back_to_July,1411,92.95,9439.45,139,9,836.1,1,0,9.05000000000001,1,0,9,30,2,213.1,10,0,67.05,5.94,0,41.58,12725,1615.15,81422.65,1.44709707592721,1.2294354644645,1.69239014597971
2020-10-08,covidregion_6,mitigation_back_to_July,1426,95.75,9375.75000000001,137,8.95,824.2,1,0,10,1,0,9,30,2,211,9,0,69.1,5.28,0,41.679,12935,1644.65,82348.7,1.4581457065322,1.23494324687815,1.72192646306885
2020-10-09,covidregion_6,mitigation_back_to_July,1422,93.9,9365.90000000001,138,9.9,816.000000000001,1,0,11,1,0,9.05000000000001,32,2,217.1,9,0,69.05,5.28,0,42.9,13083,1671.1,83293.55,1.45924107314105,1.2277774539172,1.7344288328497
2020-10-10,covidregion_6,mitigation_back_to_July,1428,93.7,9328.20000000001,147,9.95,856.15,1,0,10.05,1,0,10,32,2,215.25,10,0,67.05,5.94,0,42.306,13229,1687.25,84200.75,1.45066685462385,1.22289469956511,1.73017853106848
2020-10-11,covidregion_6,mitigation_back_to_July,1467,98.5,9443.85000000001,179,12,1024.2,1,0,10,1,0,10,31,1.95,223.45,10,0,66.05,5.94,0,41.58,13352,1695.7,85144.5,1.43963135185623,1.2159323997956,1.72707772099819
2020-10-12,covidregion_6,mitigation_back_to_July,1523,92.95,9768.00000000001,198,11.95,1157.9,1,0,11.05,1,0,10,32,2,221.25,10,0,67.2000000000001,5.94,0,40.326,13484,1713.75,85991.4,1.43285135775707,1.21544149852815,1.71768211970798
2020-10-13,covidregion_6,mitigation_back_to_July,1594,102.95,10117.5,224,14,1278.4,1,0,10,1,0,9,32,1.95,226.05,10,0,70.05,5.94,0,41.646,13635,1726.6,86622.9,1.42152763939686,1.20815406477127,1.7054695859176
2020-10-14,covidregion_6,mitigation_back_to_July,1695,111.9,10626.85,242,13,1386.6,1,0,11.05,1,0,11,31,1,223.1,10,0,70,5.94,0,41.58,13802,1735.75,87213.35,1.41736602073819,1.21080749259295,1.69004465129403
2020-10-15,covidregion_6,mitigation_back_to_July,1843,117.7,11325,276,17.95,1512.45,1,0,11.05,1,0,10,32,1,224.35,10,0,68.05,5.28,0,40.953,13965,1761.5,87811.1,1.41324610856833,1.21053649776816,1.67856699411306
2020-10-16,covidregion_6,mitigation_back_to_July,1978,127.7,12039.65,288,19.95,1608.05,1,0,11,1,0,9.05000000000001,33,2,230.1,10,0,70,5.94,0,39.8310000000001,14146,1786.15,88414.95,1.4112091915564,1.20780247179184,1.66862254838766
2020-10-17,covidregion_6,mitigation_back_to_July,2146,136,12883.55,316,20.95,1750.4,1,0,11,1,0,10.05,36,2,233.15,10,0,71.05,5.94,0,40.4580000000001,14299,1799.45,89055,1.4000556248984,1.201085831909,1.65395326203366
2020-10-18,covidregion_6,mitigation_back_to_July,2309,143.85,13769.05,338,19.95,1879,1,0,10,1,0,10,37,2,247.2,11,0,71.05,6.6,0,43.659,14467,1823.6,89785.3,1.37870427370941,1.18417980380429,1.62816035284295
2020-10-19,covidregion_6,mitigation_back_to_July,2481,155.9,14849.3,373,22.95,2090.15,1,0,10.1,1,0,10,40,2,260.3,11,0,72,6.6,0,45.573,14659,1845.25,90532.3,1.3437894520753,1.16157785692013,1.58336017533654
2020-10-20,covidregion_6,mitigation_back_to_July,2656,164.6,15906.9,394,27.8,2142.85,1,0,11,1,0,10,43,2,277.25,12,0,73,6.6,0,45.606,14854,1862.6,91330.95,1.30394672683563,1.14040434647866,1.53240307773286
2020-10-21,covidregion_6,mitigation_back_to_July,2878,185.4,17053.05,431,27.9,2320.3,1,0,13,1,0,11,45,2,297,11,0,78,6.6,0,48.213,15067,1891.1,92111.4,1.26108416422436,1.11987735875399,1.47361099639422
2020-10-22,covidregion_6,mitigation_back_to_July,3099,188.85,18236.55,461,30.75,2415.05,1,0,12.05,1,0,11,49,3,320.05,12,0,79.2000000000001,7.26,0,51.513,15273,1920.5,93025.6,1.2203385085124,1.10106147052109,1.41096054261909
2020-10-23,covidregion_6,mitigation_back_to_July,3339,205.35,19573.65,497,27.9,2644.1,2,0,13,1,0,12.05,53,2.95,336.55,13,0,86.2500000000001,7.92,0,54.252,15487,1945.2,93952.7500000001,1.19074666210132,1.08869474093967,1.35433019819242
2020-10-24,covidregion_6,mitigation_back_to_July,3632,211.25,20965.75,540,30,2815.55,2,0,12.05,2,0,12,59,2.95,357.45,14,0,89.15,8.58,0,54.945,15695,1980.65,94996.6,1.16445807564686,1.07758648195862,1.30045477939119
2020-10-25,covidregion_6,mitigation_back_to_July,3876,216.75,22370.1,579,33.95,2967.3,2,0,13,2,0,13,62,3,375.85,15,0,95.05,9.24,0,58.773,15954,2019.75,96018,1.14215824389573,1.06703280300018,1.25656022244124
2020-10-26,covidregion_6,mitigation_back_to_July,4194,226.9,23817.1,616,38.9,3115,2,0,14,2,0,13.05,65,3,397.85,16,0,101.15,9.24,0,62.139,16215,2043.25,97165.4500000001,1.12112241038002,1.05471670098134,1.2170404522827
2020-10-27,covidregion_6,mitigation_back_to_July,4530,252.75,25386.75,665,39,3373.5,2,0,16,2,0,14.05,71,3,432.05,16,0.950000000000001,106.15,9.9,0,63.393,16469,2064.5,98420.7000000001,1.10143752482922,1.04420870680353,1.18363888983525
2020-10-28,covidregion_6,mitigation_back_to_July,4895,282,27045.95,734,38.95,3508,2,0,17.05,2,0,15.05,77,3,458.35,18,0,113,10.56,0,67.98,16770,2105.65,100252.35,1.08124401224465,1.03246083010607,1.15190555610426
2020-10-29,covidregion_6,mitigation_back_to_July,5254,298.25,28838.25,779,45.6,3758.75,2,0,17,2,0,16,85,3,499.15,19,0,121.15,11.22,0,73.326,17111,2139.25,102272.4,1.06183810672564,1.02081966245718,1.1229014753472
2020-10-30,covidregion_6,mitigation_back_to_July,5658,322.45,30844.7,845,47,3953.1,2,0,18.05,2,0,17,89,3,524.25,20,1,124.2,11.88,0,77.253,17465,2171.4,104442.05,1.04229564550336,1.00952001625492,1.09315094561689
2020-10-31,covidregion_6,mitigation_back_to_July,6104,352.8,32814.05,913,50.8,4222.35,3,0,19,2,0,16.05,94,3.95,554.35,22,1,135.05,13.2,0.66,81.279,17913,2217.35,106780.85,1.02544083828034,0.998791308525262,1.06660344364301
2020-11-01,covidregion_6,mitigation_back_to_July,6583,373.25,34815.7,979,47.8,4426.95,3,0,21.05,3,0,19.05,100,5,595.8,23,1,142.1,13.86,0.627000000000001,85.866,18607,2263.2,109310.95,1.01560090113823,0.993518126427087,1.04768842371542
2020-11-02,covidregion_6,mitigation_back_to_July,7107,391.05,36852.95,1005,54,4566.1,3,0,20,3,0,19.05,112,4.95,629.2,24,1,153.05,15.18,0.627000000000001,87.912,19307,2308.7,111934.5,1.01318629699958,0.993538826137042,1.03763370839682
2020-11-03,covidregion_6,mitigation_back_to_July,7486,416.85,38491.3,977,57.85,4320.65,3,0,21.05,3,0,20,125,4.95,667.15,27,1,163,15.84,0.66,100.386,19825,2366.45,114747.65,1.01449794031263,0.996250398781079,1.03461396488025
2020-11-04,covidregion_6,mitigation_back_to_July,7817,427.5,39451.75,947,54,4094.8,4,0,27,3,0,25,132,5,719.65,28,1,175.05,17.16,0.66,102.003,20387,2425.45,117786.65,1.02119893518477,1.00333046276113,1.03943382419342
2020-11-05,covidregion_6,mitigation_back_to_July,8053,429.85,40124.05,930,48.95,3954.8,4,0,25,4,0,22,140,7,747.05,30,1,182.15,17.82,0.66,110.88,21120,2459.9,120955.65,1.02982831189753,1.01121586151016,1.04820670768303
2020-11-06,covidregion_6,mitigation_back_to_July,8287,417.9,40482.6,903,43.95,3845.55,4,0,27,4,0,24.05,146,6.95,775.9,32,1,191.05,19.8,0.66,116.82,21628,2512.4,124131.7,1.03481453942471,1.01399636761814,1.05414149482278
2020-11-07,covidregion_6,mitigation_back_to_July,8414,432.6,40780.95,893,43.95,3789.7,4,0,30,4,0,27.05,155,6.95,815.3,35,1,199.15,21.78,0.66,124.806,22393,2577.8,127430.05,1.04099838950951,1.01745504103314,1.06196484400369
2020-11-08,covidregion_6,mitigation_back_to_July,8614,439.6,41314.1,938,49.7,3694.6,5,0,29.05,4,0,27,165,6,844.05,38,1,216.1,23.1,0.66,132.726,23166,2665.4,130947.2,1.04388673463363,1.01885591150836,1.06656026989267
2020-11-09,covidregion_6,mitigation_back_to_July,8758,456.05,41553.45,920,44.9,3688.85,5,0,31,5,0,30.05,170,5.95,878.55,40,1,221.5,24.42,0.66,134.013,23964,2732.7,134423.55,1.04657788383034,1.02031701766091,1.07148433168925
2020-11-10,covidregion_6,mitigation_back_to_July,8914,463.2,41990.9,934,45.95,3667.95,6,0,36.05,5,0,29.2000000000001,180,7,892.85,41,2,219.9,25.74,0.66,136.026,24706,2814.25,137712.5,1.04690392770659,1.02021301420484,1.07336194404069
2020-11-11,covidregion_6,mitigation_back_to_July,9105,471.6,42071.95,952,53.6,3654.55,6,0,33.15,6,0,30.05,184,7.95,908.05,43,2,226.4,26.4,0.66,142.065,25459,2884.65,139541.1,1.04748601829753,1.02044562018583,1.07510002185547
2020-11-12,covidregion_6,mitigation_back_to_July,9281,482.35,41976.2,947,46.95,3658,6,0,34.05,6,0,30.1,196,7.95,932,46,2,250,27.06,0.66,148.665,26236,2950.65,142895.7,1.04616594507892,1.0191769582822,1.07400882828825
2020-11-13,covidregion_6,mitigation_back_to_July,9412,477.1,41902.85,956,46.75,3659.15,6,0,39.05,6,0,35,194,8,937.15,48,2,258.2,29.04,1.287,155.166,27216,3008.7,146955.45,1.0437285479362,1.01643508728643,1.07161783805401
2020-11-14,covidregion_6,mitigation_back_to_July,9538,477.85,41722.35,982,46.95,3661,7,0,41,6,0,39,196,8.95,950,50,2,271.05,30.36,1.32,160.413,28207,3075.7,150175.3,1.04322899883431,1.01682103998709,1.07096075063809
2020-11-15,covidregion_6,mitigation_back_to_July,9717,480.4,41620.35,991,47.95,3600.85,7,0,40,6,0,36.05,202,9,941.2,52,2,273.15,31.68,0.66,162.129,28976,3113.75,154441.4,1.04316782944312,1.01759765000291,1.07041422469004
2020-11-16,covidregion_6,mitigation_back_to_July,9917,491.5,41699.2,984,52,3549.45,7,0,39.05,7,0,38,206,9,940.25,53,2,277.15,31.68,1.287,160.941,29950,3156.75,158219.65,1.04406386760314,1.01806280728012,1.07019292814688
2020-11-17,covidregion_6,mitigation_back_to_July,10003,483.15,41398.2,992,55.75,3608.1,7,0,41.05,7,0,41,203,9.95,966.45,54,2,279.7,32.34,1.32,169.62,30703,3191.6,161461.15,1.04514099019792,1.01951706497659,1.07130938536138
